"Problem","Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"96","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentCtrl.cls","134","19","ApexDoc","Missing ApexDoc @description","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"97","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentCtrl.cls","140","31","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"98","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentCtrl.cls","196","15","ApexDoc","Missing ApexDoc @description","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"99","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentCtrl.cls","284","19","ApexDoc","Missing ApexDoc @description","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"100","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentCtrlTest.cls","15","8","CyclomaticComplexity","The class 'BI_PSP_AssessmentCtrlTest' has a total cyclomatic complexity of 40 (highest 2).","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"101","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentCtrlTest.cls","15","8","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"102","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentManagementCtrl.cls","11","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"103","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentManagementCtrl.cls","22","15","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"104","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentManagementCtrl.cls","22","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"105","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentManagementCtrl.cls","59","20","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"106","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentManagementCtrl.cls","97","16","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"107","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentManagementCtrl.cls","97","16","CyclomaticComplexity","The method 'initializeAssessment(String, String, Boolean, Boolean, Datetime)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"108","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentManagementCtrl.cls","131","19","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"109","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentManagementCtrl.cls","166","20","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"110","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentQuestionsCtrl.cls","15","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"111","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentQuestionsCtrl.cls","32","19","ApexDoc","Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"112","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_AssessmentTriggerHandler.cls","12","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"113","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CaregiverAndPatientCtrl.cls","11","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"114","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_ChallengeConstantCtrl.cls","1","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"115","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_ChallengeConstantCtrl.cls","1","21","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"116","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_ChallengeCtrl.cls","286","18","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"117","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_ChallengeEnrolleCtrl.cls","65","16","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"118","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_ChallengeEnrolleCtrl.cls","103","16","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"119","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CommonQueryUtility.cls","1","26","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"120","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CommonQueryUtility.cls","3","19","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"121","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CommonQueryUtility.cls","3","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"122","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CommonQueryUtility.cls","23","31","ApexSOQLInjection","Avoid untrusted/unescaped variables in DML query","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexsoqlinjection","Security","pmd"
"123","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CommonQueryUtility.cls","50","20","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"124","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CompletedQuestionnaireCtrl.cls","14","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"125","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CompletedQuestionnaireCtrl.cls","30","19","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"126","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CompletedQuestionnaireCtrl.cls","30","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"127","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CompletedQuestionnaireCtrl.cls","51","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"128","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CompletedQuestionnaireCtrl.cls","91","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"129","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CompletedQuestionnaireCtrl.cls","149","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"130","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CompletedQuestionnaireCtrl.cls","229","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"131","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CurrentUser.cls","8","26","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"132","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CurrentUser.cls","16","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"133","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CurrentUser.cls","27","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"134","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CurrentUser.cls","102","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"135","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_CurrentUser.cls","107","25","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"136","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","8","26","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"137","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","21","18","ApexDoc","Missing ApexDoc @description","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"138","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","21","18","ApexDoc","Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"139","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","21","18","CyclomaticComplexity","The method 'insertAndHandleErrors(List<SObject>, String, Boolean)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"140","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","41","17","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"141","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","50","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"142","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","55","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"143","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","68","19","ApexDoc","Missing ApexDoc @description","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"144","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","90","19","ApexDoc","Missing ApexDoc @description","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"145","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","90","19","ApexDoc","Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"146","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","115","18","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"147","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DatabaseOperationsUtility.cls","139","16","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"148","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","15","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"149","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","25","16","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"150","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","25","16","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"151","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","48","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"152","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","86","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"153","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","121","15","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"154","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","121","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"155","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","149","19","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"156","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","149","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"157","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","149","19","CognitiveComplexity","The method 'updatePersonalisation(Boolean, List<String>, String, Boolean)' has a cognitive complexity of 16, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"158","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","149","19","CyclomaticComplexity","The method 'updatePersonalisation(Boolean, List<String>, String, Boolean)' has a cyclomatic complexity of 12.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"159","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","194","16","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"160","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_DraftResponseCtrl.cls","203","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"161","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_GraphCtrlTest.cls","22","16","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"162","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_IndividualChallengesCtrl.cls","23","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"163","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_IndividualChallengesCtrl.cls","52","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"164","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LogMessagesUtility.cls","9","26","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"165","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LogMessagesUtility.cls","21","19","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"166","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LogMessagesUtility.cls","21","19","ApexDoc","Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"167","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QualitativeSatisfactionCtrl.cls","11","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"168","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QualitativeSatisfactionCtrl.cls","27","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"169","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QualitativeSatisfactionCtrl.cls","90","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"170","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QualitativeSatisfactionCtrl.cls","134","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"171","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireConstant.cls","1","26","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"172","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireConstant.cls","1","26","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"173","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireGraphCtrl.cls","9","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"174","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireGraphCtrl.cls","9","21","StdCyclomaticComplexity","The class 'BI_PSP_QuestionnaireGraphCtrl' has a Standard Cyclomatic Complexity of 10 (Highest = 12).","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"175","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireGraphCtrl.cls","28","16","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"176","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireGraphCtrl.cls","28","16","StdCyclomaticComplexity","The method 'getQuestionnaireDetails' has a Standard Cyclomatic Complexity of 12.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"177","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireGraphCtrl.cls","28","16","NcssMethodCount","The method 'getQuestionnaireDetails()' has an NCSS line count of 44 (limit: 40)","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"178","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireGraphCtrl.cls","28","16","CognitiveComplexity","The method 'getQuestionnaireDetails(String, String, String)' has a cognitive complexity of 18, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"179","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireGraphCtrl.cls","28","16","CyclomaticComplexity","The method 'getQuestionnaireDetails(String, String, String)' has a cyclomatic complexity of 14.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"180","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireGraphCtrl.cls","74","55","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"181","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireGraphCtrl.cls","130","16","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"182","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_RandomChallengesCtrl.cls","102","20","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"183","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerAllergyCtrl.cls","42","16","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"184","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerConstantCtrl.cls","7","9","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
